User-ID,User-City,User-State,User-Country,User-Age,User-Age-Bin,User-City_Encoded,User-State_Encoded,User-Country_Encoded,User-Age-Encoded
212857,olney,others,usa,-1,others,6135,23,6,0
212859,monroeville,others,usa,61,60~80,5344,23,6,62
212861,ypsilanti,others,usa,25,20~40,9413,23,6,26
212866,cincinnati,others,usa,39,20~40,1607,23,6,40
212877,hanson,others,usa,42,40~60,3418,23,6,43
212888,north hollywood,california,usa,50,40~60,5916,5,6,51
212893,ukiah,california,usa,-1,others,8569,5,6,0
212895,manassas,others,usa,32,20~40,4922,23,6,33
212903,silver spring,others,usa,26,20~40,7658,23,6,27
212904,milwaukee,others,usa,34,20~40,5262,23,6,35
212909,portland,others,usa,-1,others,6666,23,6,0
212911,washington,others,usa,27,20~40,8894,23,6,28
212915,kennesaw,others,usa,31,20~40,4119,23,6,32
212923,minneapolis,others,usa,34,20~40,5272,23,6,35
212926,münchen,bayern,germany,33,20~40,5603,3,2,34
212941,angels camp,california,usa,25,20~40,259,5,6,26
212945,victoria,british columbia,canada,-1,others,8735,4,1,0
212952,sabadell,barcelona,spain,47,40~60,7192,2,4,48
212961,pataskala,others,usa,26,20~40,6365,23,6,27
212970,austin,texas,usa,-1,others,403,28,6,0
212976,milmont park,others,usa,35,20~40,5256,23,6,36
212984,exeter,england,united kingdom,-1,others,2613,7,5,0
212986,niskayuna,new york,usa,39,20~40,5854,18,6,40
212991,elizabeth city,others,usa,44,40~60,2458,23,6,45
213006,eugene,others,usa,-1,others,2590,23,6,0
213018,menomonee falls,others,usa,-1,others,5145,23,6,0
213026,colorado springs,others,usa,-1,others,1765,23,6,0
213029,orange,california,usa,-1,others,6166,5,6,0
213040,portland,others,usa,39,20~40,6666,23,6,40
213043,camperdown,new south wales,australia,-1,others,1254,17,0,0
213047,north aurora,others,usa,-1,others,5890,23,6,0
213048,los angeles,california,usa,22,20~40,4761,5,6,23
213056,cave springs,others,usa,-1,others,1404,23,6,0
213057,tacoma,washington,usa,52,40~60,8238,32,6,53
213064,lakewood,washington,usa,-1,others,4410,32,6,0
213066,griffin,others,usa,-1,others,3282,23,6,0
213070,danbury,others,usa,-1,others,2004,23,6,0
213079,glen mills,others,usa,-1,others,3093,23,6,0
213082,staten island,new york,usa,35,20~40,8030,18,6,36
213084,san francisco,california,usa,56,40~60,7294,5,6,57
213094,watford,ontario,canada,34,20~40,8916,22,1,35
213096,los angeles,california,usa,1,0~20,4761,5,6,2
213097,athens,others,usa,-1,others,375,23,6,0
213098,las vegas,others,usa,22,20~40,4474,23,6,23
213099,minneapolis,others,usa,-1,others,5272,23,6,0
213102,gaithersburg,others,usa,57,40~60,2956,23,6,58
213108,fairhope,others,usa,32,20~40,2634,23,6,33
213109,burlington,ontario,canada,56,40~60,1147,22,1,57
213111,etobicoke,ontario,canada,38,20~40,2583,22,1,39
213115,north scituate,others,usa,51,40~60,5949,23,6,52
213118,cheong-ju,n/a,others,26,20~40,1527,16,3,27
213119,vancouver,british columbia,canada,20,0~20,8675,4,1,21
213126,spring,texas,usa,-1,others,7865,28,6,0
213127,howald,n/a,others,32,20~40,3770,16,3,33
213132,athens,others,usa,24,20~40,375,23,6,25
213139,brewster,washington,usa,-1,others,1003,32,6,0
213141,portland,others,usa,34,20~40,6666,23,6,35
213143,cleveland heights,others,usa,-1,others,1661,23,6,0
213145,victoria,british columbia,canada,25,20~40,8735,4,1,26
213148,rochester,new york,usa,-1,others,7032,18,6,0
213149,davie,florida,usa,28,20~40,2030,8,6,29
213150,destrehan,others,usa,-1,others,2136,23,6,0
213151,rancho cordova,california,usa,-1,others,6835,5,6,0
213156,las cruces,others,usa,31,20~40,4466,23,6,32
213178,amarillo,texas,usa,46,40~60,223,28,6,47
213179,reston,others,usa,-1,others,6926,23,6,0
213191,san diego,california,usa,-1,others,7287,5,6,0
213197,fremont,california,usa,33,20~40,2879,5,6,34
213202,blenheim,ontario,canada,38,20~40,827,22,1,39
213206,chatanooga,others,usa,-1,others,1504,23,6,0
213207,maryland heights,others,usa,-1,others,5026,23,6,0
213210,mi,others,usa,-1,others,5195,23,6,0
213212,madison,others,usa,40,20~40,4870,23,6,41
213214,mercer island,washington,usa,-1,others,5157,32,6,0
213216,bangkok,others,others,53,40~60,501,23,3,54
213220,york,others,usa,-1,others,9402,23,6,0
213222,palmdale,california,usa,-1,others,6301,5,6,0
213238,portland,others,usa,-1,others,6666,23,6,0
213249,minneapolis,others,usa,29,20~40,5272,23,6,30
213254,guelph,ontario,canada,22,20~40,3320,22,1,23
213255,lancaster,others,united kingdom,32,20~40,4415,23,5,33
213256,san ramon,california,usa,-1,others,7317,5,6,0
213288,wilmington,others,usa,29,20~40,9229,23,6,30
213293,slough,england,united kingdom,32,20~40,7709,7,5,33
213298,northumberland,others,usa,-1,others,5986,23,6,0
213312,baltimore,others,usa,47,40~60,493,23,6,48
213316,rotherham,england,united kingdom,32,20~40,7120,7,5,33
213318,bells,texas,usa,29,20~40,654,28,6,30
213324,taunton,england,united kingdom,48,40~60,8284,7,5,49
213326,oologah,others,usa,76,60~80,6158,23,6,77
213349,nashville,others,usa,-1,others,5672,23,6,0
213354,lakeland,florida,usa,32,20~40,4403,8,6,33
213369,daytona beach,florida,usa,38,20~40,2040,8,6,39
213379,novato,california,usa,-1,others,6001,5,6,0
213402,red deer,alberta,canada,22,20~40,6873,0,1,23
213408,malabar,florida,usa,37,20~40,4901,8,6,38
213410,elm grove,others,usa,-1,others,2482,23,6,0
213428,chicago,others,usa,33,20~40,1559,23,6,34
213436,austin,texas,usa,-1,others,403,28,6,0
213458,nitro,others,usa,41,40~60,5857,23,6,42
213461,baton rouge,others,usa,7,0~20,561,23,6,8
213463,fort riley,others,usa,-1,others,2809,23,6,0
213465,san jose,california,usa,52,40~60,7304,5,6,53
213467,glenmont,new york,usa,-1,others,3108,18,6,0
213480,peoria,others,usa,-1,others,6418,23,6,0
213491,toronto,ontario,canada,-1,others,8444,22,1,0
213505,victoria,british columbia,canada,-1,others,8735,4,1,0
213510,montclair,others,usa,45,40~60,5354,23,6,46
213515,chicago,others,usa,29,20~40,1559,23,6,30
213518,seattle,washington,usa,42,40~60,7494,32,6,43
213523,brookville,others,usa,-1,others,1066,23,6,0
213526,east lansing,others,usa,-1,others,2346,23,6,0
213530,charlotte,others,usa,-1,others,1496,23,6,0
213531,bolingbrook,others,usa,63,60~80,880,23,6,64
213535,terryville,others,usa,37,20~40,8336,23,6,38
213537,sandpoint,others,usa,54,40~60,7334,23,6,55
213569,buffalo,new york,usa,55,40~60,1119,18,6,56
213589,toronto,ontario,canada,44,40~60,8444,22,1,45
213596,cardiff,wales,united kingdom,23,20~40,1312,31,5,24
213598,homer,others,usa,28,20~40,3707,23,6,29
213607,rochester,new york,usa,-1,others,7032,18,6,0
213610,marlton,others,usa,-1,others,5005,23,6,0
213612,ashland,others,usa,34,20~40,354,23,6,35
213618,buxton,others,usa,-1,others,1173,23,6,0
213625,seattle,washington,usa,-1,others,7494,32,6,0
213628,springfield,others,usa,31,20~40,7878,23,6,32
213635,los angeles,california,usa,-1,others,4761,5,6,0
213637,london,england,united kingdom,-1,others,4732,7,5,0
213638,zhadum,others,usa,43,40~60,9441,23,6,44
213641,princeton,others,usa,37,20~40,6722,23,6,38
213642,huntington beach,california,usa,-1,others,3803,5,6,0
213651,parker,others,usa,40,20~40,6341,23,6,41
213654,pittsburgh,others,usa,40,20~40,6522,23,6,41
213657,london,england,united kingdom,28,20~40,4732,7,5,29
213662,hughson,california,usa,-1,others,3790,5,6,0
213664,tampa,florida,usa,-1,others,8262,8,6,0
213666,pensacola,florida,usa,42,40~60,6414,8,6,43
213667,charlotte,others,usa,25,20~40,1496,23,6,26
213672,whyalla,south australia,australia,35,20~40,9172,27,0,36
213674,swindon,england,united kingdom,32,20~40,8218,7,5,33
213676,atlanta,others,usa,-1,others,380,23,6,0
213678,vandalia,others,usa,35,20~40,8679,23,6,36
213684,madison,others,usa,-1,others,4870,23,6,0
213703,versailles,others,usa,49,40~60,8723,23,6,50
213707,regina,others,canada,30,20~40,6899,23,1,31
213708,madison,others,usa,36,20~40,4870,23,6,37
213718,walla walla,washington,usa,-1,others,8836,32,6,0
213723,lynnwood,washington,usa,-1,others,4836,32,6,0
213726,akron,others,usa,46,40~60,107,23,6,47
213731,mesa,others,usa,-1,others,5178,23,6,0
213732,folsom,california,usa,37,20~40,2755,5,6,38
213740,frankfort,others,usa,17,0~20,2847,23,6,18
213747,clayton,others,usa,23,20~40,1643,23,6,24
213760,omaha,others,usa,32,20~40,6141,23,6,33
213770,puerto vallarta,others,others,36,20~40,6755,23,3,37
213773,alicante,others,spain,19,0~20,165,23,4,20
213779,park ridge,others,usa,22,20~40,6339,23,6,23
213780,colgate,others,usa,-1,others,1736,23,6,0
213782,saint paul,others,usa,25,20~40,7233,23,6,26
213784,bowling green,others,usa,-1,others,936,23,6,0
213790,vicksburg,others,usa,-1,others,8732,23,6,0
213792,portland,others,usa,21,20~40,6666,23,6,22
213797,turlock,california,usa,44,40~60,8538,5,6,45
213812,springfield,others,usa,18,0~20,7878,23,6,19
213817,hernando,florida,usa,-1,others,3581,8,6,0
213827,huntsville,others,usa,-1,others,3810,23,6,0
213829,sarasota,florida,usa,-1,others,7392,8,6,0
213831,san jose,california,usa,41,40~60,7304,5,6,42
213832,huntsville,others,usa,51,40~60,3810,23,6,52
213836,elmont,new york,usa,40,20~40,2487,18,6,41
213837,richmond,others,usa,56,40~60,6958,23,6,57
213839,pekin,others,usa,43,40~60,6393,23,6,44
213840,westerville,others,usa,16,0~20,9087,23,6,17
213843,vienna,others,usa,59,40~60,8740,23,6,60
213845,clovis,california,usa,38,20~40,1686,5,6,39
213847,durham,others,usa,47,40~60,2289,23,6,48
213848,davis,others,usa,66,60~80,2031,23,6,67
213849,san pedro,california,usa,16,0~20,7315,5,6,17
213850,longmont,others,usa,-1,others,4743,23,6,0
213851,new braunfels,texas,usa,41,40~60,5736,28,6,42
213859,fountain hills,others,usa,48,40~60,2832,23,6,49
213866,halifax,nova scotia,canada,9,0~20,3381,21,1,10
213873,vancouver,british columbia,canada,57,40~60,8675,4,1,58
213881,fredericton,others,canada,-1,others,2866,23,1,0
213886,courtenay,british columbia,canada,49,40~60,1884,4,1,50
213905,berlin,others,germany,27,20~40,709,23,2,28
213915,sheffield,others,united kingdom,29,20~40,7583,23,5,30
213925,powell,others,usa,-1,others,6690,23,6,0
213938,seattle,washington,usa,-1,others,7494,32,6,0
213941,lorain,others,usa,20,0~20,4751,23,6,21
213949,austin,texas,usa,-1,others,403,28,6,0
213953,prince george,british columbia,canada,68,60~80,6719,4,1,69
213970,portland,others,usa,-1,others,6666,23,6,0
213972,calgary,alberta,canada,-1,others,1214,0,1,0
213973,elizabeth,others,usa,43,40~60,2457,23,6,44
213975,ann arbor,others,usa,23,20~40,265,23,6,24
213977,cold spring,others,usa,-1,others,1726,23,6,0
213982,rockford,others,usa,29,20~40,7044,23,6,30
213989,pacifica,california,usa,39,20~40,6265,5,6,40
213998,columbia,others,usa,68,60~80,1771,23,6,69
213999,aurora,others,usa,-1,others,400,23,6,0
214011,new castle,others,usa,-1,others,5740,23,6,0
214019,corvallis,others,usa,-1,others,1863,23,6,0
214024,brighton,others,united kingdom,-1,others,1019,23,5,0
214025,dartmouth,nova scotia,canada,-1,others,2020,21,1,0
214030,grand forks,british columbia,canada,-1,others,3190,4,1,0
214034,casper,others,usa,-1,others,1368,23,6,0
214035,bellingham,washington,usa,50,40~60,649,32,6,51
214042,burlington,ontario,canada,63,60~80,1147,22,1,64
214057,chicago,others,usa,-1,others,1559,23,6,0
214072,kingston,others,australia,-1,others,4192,23,0,0
214082,getxo,others,spain,19,0~20,3050,23,4,20
214084,parma,others,usa,59,40~60,6349,23,6,60
214086,houston,texas,usa,-1,others,3767,28,6,0
214102,cambridge,others,usa,-1,others,1231,23,6,0
214112,groningen,others,others,35,20~40,3291,23,3,36
214127,atchison,others,usa,59,40~60,372,23,6,60
214133,hamilton,others,usa,65,60~80,3396,23,6,66
214146,orlando,florida,usa,74,60~80,6188,8,6,75
214148,pentwater,others,usa,59,40~60,6416,23,6,60
214151,chardon,others,usa,-1,others,1487,23,6,0
214156,heathsville,others,usa,50,40~60,3524,23,6,51
214176,chicago,others,usa,-1,others,1559,23,6,0
214179,asheville,others,usa,-1,others,350,23,6,0
214189,sierra vista,others,usa,-1,others,7647,23,6,0
214194,buxton,england,united kingdom,14,0~20,1173,7,5,15
214205,portland,others,usa,-1,others,6666,23,6,0
214210,penrith,new south wales,australia,21,20~40,6413,17,0,22
214212,merlin,others,usa,78,60~80,5166,23,6,79
214213,chicago,others,usa,25,20~40,1559,23,6,26
214217,san diego,california,usa,-1,others,7287,5,6,0
214223,latham,new york,usa,37,20~40,4476,18,6,38
214224,taos,others,usa,33,20~40,8271,23,6,34
214234,logansport,others,usa,17,0~20,4715,23,6,18
214244,duisburg,nordrhein-westfalen,germany,23,20~40,2257,20,2,24
214249,berlin,others,germany,32,20~40,709,23,2,33
214252,hermosa beach,california,usa,47,40~60,3580,5,6,48
214261,oregon city,others,usa,25,20~40,6179,23,6,26
214263,dublin,others,others,33,20~40,2251,23,3,34
214270,huntington,others,usa,20,0~20,3802,23,6,21
214272,paris,others,usa,42,40~60,6335,23,6,43
214276,duluth,others,usa,-1,others,2258,23,6,0
214290,beloit,others,usa,21,20~40,663,23,6,22
214299,flossmoor,others,usa,-1,others,2741,23,6,0
214301,kent,others,usa,-1,others,4129,23,6,0
214315,louisville,others,usa,32,20~40,4776,23,6,33
214316,guetersloh,others,germany,66,60~80,3323,23,2,67
214340,westminster,others,usa,-1,others,9096,23,6,0
214348,methuen,others,usa,66,60~80,5184,23,6,67
214366,lachine,quebec,canada,32,20~40,4330,24,1,33
214369,st. louis,others,usa,-1,others,7968,23,6,0
214375,arlington,others,usa,0,others,322,23,6,1
214376,essen,others,others,40,20~40,2565,23,3,41
214389,flackwell heath,others,united kingdom,23,20~40,2719,23,5,24
214393,palmerston,others,others,49,40~60,6303,23,3,50
214394,rogersville,others,usa,66,60~80,7065,23,6,67
214407,winchester,others,usa,32,20~40,9240,23,6,33
214417,sheffield,england,united kingdom,39,20~40,7583,7,5,40
214432,fleury les aubrais,n/a,others,36,20~40,2729,16,3,37
214436,middletown,others,usa,35,20~40,5217,23,6,36
214438,west harrison,new york,usa,16,0~20,9027,18,6,17
214450,lincoln,others,usa,37,20~40,4641,23,6,38
214459,zaragoza,others,spain,24,20~40,9431,23,4,25
214461,köln,nordrhein-westfalen,germany,-1,others,4277,20,2,0
214478,berlin,others,germany,43,40~60,709,23,2,44
214495,ossining,new york,usa,-1,others,6216,18,6,0
214527,melbourne,victoria,australia,-1,others,5123,30,0,0
214534,cleveland heights,others,usa,14,0~20,1661,23,6,15
214544,zilina,n/a,others,19,0~20,9442,16,3,20
214554,fredericksburg,others,usa,64,60~80,2864,23,6,65
214555,northfield,others,usa,-1,others,5980,23,6,0
214558,winchester,ontario,canada,-1,others,9240,22,1,0
214573,berlin,others,germany,25,20~40,709,23,2,26
214581,burnaby,british columbia,canada,-1,others,1148,4,1,0
214588,dublin,others,others,35,20~40,2251,23,3,36
214589,dunsany,n/a,others,-1,others,2280,16,3,0
214597,findlay,others,usa,-1,others,2710,23,6,0
214609,canton,others,usa,39,20~40,1282,23,6,40
214616,bielefeld,nordrhein-westfalen,germany,23,20~40,754,20,2,24
214621,tucson,others,usa,-1,others,8518,23,6,0
214631,coral gables,florida,usa,52,40~60,1830,8,6,53
214641,avondale,others,usa,30,20~40,420,23,6,31
214651,las vegas,others,usa,38,20~40,4474,23,6,39
214654,san jose,california,usa,-1,others,7304,5,6,0
214655,new york,new york,usa,25,20~40,5787,18,6,26
214657,halifax,nova scotia,canada,25,20~40,3381,21,1,26
214663,basking ridge,others,usa,62,60~80,549,23,6,63
214673,basel,n/a,others,28,20~40,546,16,3,29
214686,hillsborough,others,usa,41,40~60,3645,23,6,42
214688,bluff,others,usa,58,40~60,854,23,6,59
214700,lawrenceville,others,usa,-1,others,4503,23,6,0
214714,ludwigsburg,others,germany,-1,others,4802,23,2,0
214715,são paulo,others,others,28,20~40,8233,23,3,29
214716,oakland,california,usa,61,60~80,6045,5,6,62
214717,berkeley,california,usa,23,20~40,704,5,6,24
214720,south milwaukee,others,usa,-1,others,7800,23,6,0
214725,council bluffs,others,usa,55,40~60,1881,23,6,56
214736,newbury park,california,usa,-1,others,5797,5,6,0
214743,waxhaw,others,usa,-1,others,8941,23,6,0
214745,huntington beach,california,usa,-1,others,3803,5,6,0
214746,azle,texas,usa,-1,others,428,28,6,0
214753,soquel,california,usa,-1,others,7771,5,6,0
214755,albuquerque,others,usa,-1,others,135,23,6,0
214759,halifax,nova scotia,canada,-1,others,3381,21,1,0
214773,simcoe,ontario,canada,-1,others,7666,22,1,0
214774,hoisington,others,usa,-1,others,3677,23,6,0
214784,santa monica,california,usa,-1,others,7370,5,6,0
214786,boone county,others,usa,-1,others,902,23,6,0
214795,laguna niguel,california,usa,23,20~40,4354,5,6,24
214807,foresthill,california,usa,23,20~40,2772,5,6,24
214809,piacenza,others,others,-1,others,6470,23,3,0
214811,indianapolis,others,usa,-1,others,3867,23,6,0
214818,yellowknife,others,canada,51,40~60,9390,23,1,52
214821,eagle,others,usa,-1,others,2310,23,6,0
214826,mannsville,new york,usa,-1,others,4949,18,6,0
214829,portland,others,usa,-1,others,6666,23,6,0
214834,tampa,florida,usa,-1,others,8262,8,6,0
214835,cleveland heights,others,usa,-1,others,1661,23,6,0
214839,utrecht,others,others,27,20~40,8624,23,3,28
214840,melrose,others,usa,-1,others,5127,23,6,0
214846,mannford,others,usa,46,40~60,4944,23,6,47
214851,unknown,others,usa,-1,others,8597,23,6,0
214854,martinez,california,usa,-1,others,5022,5,6,0
214856,lindsay,ontario,canada,49,40~60,4651,22,1,50
214857,philadelphia,others,usa,21,20~40,6460,23,6,22
214860,rancho santa margarita,california,usa,31,20~40,6841,5,6,32
214865,tioga,others,usa,-1,others,8406,23,6,0
214866,tamuning,others,usa,30,20~40,8266,23,6,31
214876,augusta,others,usa,19,0~20,397,23,6,20
214879,turku,others,others,24,20~40,8537,23,3,25
214890,edinburgh,scotland,united kingdom,62,60~80,2399,26,5,63
214903,somerville,others,usa,32,20~40,7759,23,6,33
214909,santa cruz,california,usa,63,60~80,7363,5,6,64
214920,lleida,catalunya,spain,35,20~40,4702,6,4,36
214935,riverside,california,usa,27,20~40,7010,5,6,28
214937,seattle,washington,usa,56,40~60,7494,32,6,57
214947,egham,others,united kingdom,24,20~40,2415,23,5,25
214954,garfield heights,others,usa,53,40~60,2994,23,6,54
214977,bailey,others,usa,60,40~60,467,23,6,61
214984,sikeston,others,usa,35,20~40,7650,23,6,36
214990,minneapolis,others,usa,29,20~40,5272,23,6,30
215003,roma,lazio,others,-1,others,7074,11,3,0
215006,seattle,washington,usa,44,40~60,7494,32,6,45
215011,montreal,quebec,canada,-1,others,5380,24,1,0
215020,amity,others,usa,47,40~60,241,23,6,48
215023,lexington,others,usa,16,0~20,4602,23,6,17
215024,highgate,others,usa,-1,others,3624,23,6,0
215026,kamloops,british columbia,canada,-1,others,4042,4,1,0
215028,san mateo,california,usa,-1,others,7313,5,6,0
215035,midlothian,others,usa,-1,others,5221,23,6,0
215040,bellows falls,others,usa,51,40~60,652,23,6,52
215042,memphis,others,usa,34,20~40,5135,23,6,35
215051,ithaca,new york,usa,25,20~40,3930,18,6,26
215071,block island,others,usa,29,20~40,831,23,6,30
215078,aloha,others,usa,-1,others,190,23,6,0
215091,new orleans,others,usa,15,0~20,5770,23,6,16
215097,brigstock,others,united kingdom,36,20~40,1024,23,5,37
215100,swisshome,others,usa,31,20~40,8220,23,6,32
215104,gladstone,others,usa,-1,others,3079,23,6,0
215112,floyd,others,usa,39,20~40,2745,23,6,40
215122,murray,others,usa,-1,others,5571,23,6,0
215136,the landmark,others,others,-1,others,8348,23,3,0
215139,manahawkin,others,usa,-1,others,4917,23,6,0
215143,porto,n/a,others,26,20~40,6667,16,3,27
215148,baltimore,others,usa,-1,others,493,23,6,0
215149,hayward,california,usa,-1,others,3509,5,6,0
215161,novato,california,usa,26,20~40,6001,5,6,27
215176,quartu sant`elena,others,others,-1,others,6784,23,3,0
215180,hilliard,others,usa,39,20~40,3642,23,6,40
215183,niagara falls,new york,usa,57,40~60,5826,18,6,58
215185,tinley park,others,usa,-1,others,8404,23,6,0
215198,germantown,others,usa,-1,others,3043,23,6,0
215206,tannersville,others,usa,64,60~80,8270,23,6,65
215212,roanoke,others,usa,-1,others,7019,23,6,0
215216,philadelphia,others,usa,16,0~20,6460,23,6,17
215224,emporia,others,usa,19,0~20,2513,23,6,20
215225,bonn,nordrhein-westfalen,germany,40,20~40,893,20,2,41
215239,dedham,others,usa,55,40~60,2055,23,6,56
215241,ancaster,ontario,canada,-1,others,249,22,1,0
215245,warren,others,usa,48,40~60,8878,23,6,49
215251,center moriches,new york,usa,-1,others,1433,18,6,0
215252,henderson,others,usa,64,60~80,3556,23,6,65
215256,sun valley,california,usa,34,20~40,8166,5,6,35
215264,vancouver,british columbia,canada,-1,others,8675,4,1,0
215267,chicago,others,usa,54,40~60,1559,23,6,55
215276,perth,western australia,australia,23,20~40,6431,33,0,24
215278,anderson,california,usa,-1,others,252,5,6,0
215288,juneau,others,usa,-1,others,4016,23,6,0
215289,easthampton,others,usa,51,40~60,2369,23,6,52
215297,huber heights,others,usa,58,40~60,3781,23,6,59
215298,toronto,ontario,canada,32,20~40,8444,22,1,33
215304,milton,ontario,canada,-1,others,5259,22,1,0
215307,grand lake,others,usa,-1,others,3194,23,6,0
215309,london,london,united kingdom,-1,others,4732,14,5,0
215314,dodge center,others,usa,53,40~60,2179,23,6,54
215325,appleton,others,usa,34,20~40,300,23,6,35
215330,san jose,california,usa,55,40~60,7304,5,6,56
215345,san antonio,texas,usa,15,0~20,7277,28,6,16
215346,bellevue,washington,usa,-1,others,647,32,6,0
215352,beaverton,others,usa,-1,others,607,23,6,0
215357,zephyrhills,florida,usa,-1,others,9440,8,6,0
215358,manchester,england,united kingdom,-1,others,4924,7,5,0
215359,western springs,others,usa,57,40~60,9086,23,6,58
215362,ajax,ontario,canada,48,40~60,103,22,1,49
215371,elverson,others,usa,-1,others,2501,23,6,0
215375,seattle,washington,usa,43,40~60,7494,32,6,44
215376,kent,washington,usa,73,60~80,4129,32,6,74
215379,st. robert,others,usa,25,20~40,7984,23,6,26
215384,hendersonville,others,usa,-1,others,3557,23,6,0
215387,overland park,others,usa,55,40~60,6240,23,6,56
215388,citrus heights,california,usa,-1,others,1614,5,6,0
215389,albany,others,usa,-1,others,119,23,6,0
215390,seattle,washington,usa,23,20~40,7494,32,6,24
215401,hamburg,others,germany,26,20~40,3390,23,2,27
215413,houston,texas,usa,-1,others,3767,28,6,0
215421,san francisco,california,usa,57,40~60,7294,5,6,58
215446,edmonton,alberta,canada,-1,others,2405,0,1,0
215451,edmonton,alberta,canada,57,40~60,2405,0,1,58
215453,torino,others,others,48,40~60,8442,23,3,49
215460,muenchen,bayern,germany,-1,others,5537,3,2,0
215469,melbourne,victoria,australia,-1,others,5123,30,0,0
215471,palmerston north,others,others,33,20~40,6304,23,3,34
215478,ottawa,ontario,canada,33,20~40,6226,22,1,34
215480,rocky mount,others,usa,41,40~60,7060,23,6,42
215492,seattle,washington,usa,-1,others,7494,32,6,0
215494,kehl,baden-wuerttemberg,germany,29,20~40,4091,1,2,30
215498,singapore,n/a,others,24,20~40,7672,16,3,25
215505,providence,others,usa,17,0~20,6740,23,6,18
215511,peoria,others,usa,61,60~80,6418,23,6,62
215512,canoga park,california,usa,16,0~20,1275,5,6,17
215513,glen burnie,others,usa,46,40~60,3087,23,6,47
215522,mustang,others,usa,-1,others,5584,23,6,0
215523,taneytown,others,usa,-1,others,8268,23,6,0
215529,austin,texas,usa,38,20~40,403,28,6,39
215533,vienna,others,others,45,40~60,8740,23,3,46
215543,karlsruhe,baden-wuerttemberg,germany,23,20~40,4062,1,2,24
215545,biebertal,hessen,germany,41,40~60,753,9,2,42
215548,maple ridge,british columbia,canada,-1,others,4966,4,1,0
215552,mississauga,ontario,canada,51,40~60,5295,22,1,52
215561,comox,british columbia,canada,-1,others,1789,4,1,0
215576,litchfield,others,usa,22,20~40,4671,23,6,23
215577,san juan,others,usa,20,0~20,7306,23,6,21
215579,gatesville,texas,usa,26,20~40,3004,28,6,27
215588,naperville,others,usa,33,20~40,5655,23,6,34
215599,dresden,others,germany,21,20~40,2234,23,2,22
215605,san giorgio a cremano,others,others,30,20~40,7299,23,3,31
215607,toledo,others,usa,-1,others,8422,23,6,0
215609,akron,others,usa,-1,others,107,23,6,0
215614,south pasadena,california,usa,-1,others,7806,5,6,0
215622,paris,ile de france,others,27,20~40,6335,10,3,28
215624,st. louis,others,usa,-1,others,7968,23,6,0
215625,sevilla,others,spain,20,0~20,7553,23,4,21
215642,portland,others,usa,-1,others,6666,23,6,0
215658,mackay,queensland,australia,52,40~60,4862,25,0,53
215659,saskatoon,others,canada,58,40~60,7401,23,1,59
215669,livingston,texas,usa,54,40~60,4693,28,6,55
215671,toronto,ontario,canada,-1,others,8444,22,1,0
215674,kelowna,british columbia,canada,20,0~20,4099,4,1,21
215676,phoenix,others,usa,56,40~60,6467,23,6,57
215683,costa mesa,california,usa,-1,others,1867,5,6,0
215693,worcester,others,usa,30,20~40,9344,23,6,31
215702,stow,others,usa,35,20~40,8092,23,6,36
215708,tucson,others,usa,-1,others,8518,23,6,0
215709,apex,others,usa,-1,others,291,23,6,0
215713,gainesville,florida,usa,20,0~20,2954,8,6,21
215715,wilmore,others,usa,-1,others,9230,23,6,0
215720,amsterdam,others,others,29,20~40,246,23,3,30
215728,centralia,washington,usa,30,20~40,1444,32,6,31
215732,newton,others,usa,-1,others,5815,23,6,0
215733,chattanooga,others,usa,17,0~20,1510,23,6,18
215737,charlestown,others,usa,-1,others,1495,23,6,0
215739,medford,others,usa,-1,others,5112,23,6,0
215745,münchen,bayern,germany,24,20~40,5603,3,2,25
215746,ontario,new york,usa,-1,others,6154,18,6,0
215752,portland,others,usa,-1,others,6666,23,6,0
215753,albuquerque,others,usa,-1,others,135,23,6,0
215761,east lansing,others,usa,30,20~40,2346,23,6,31
215770,prior lake,others,usa,-1,others,6726,23,6,0
215787,lille,others,others,27,20~40,4628,23,3,28
215788,newport beach,california,usa,-1,others,5812,5,6,0
215791,cato,new york,usa,-1,others,1396,18,6,0
215793,raleigh,others,usa,43,40~60,6827,23,6,44
215794,cincinnati,others,usa,38,20~40,1607,23,6,39
215796,ann arbor,others,usa,58,40~60,265,23,6,59
215797,mentor,others,usa,44,40~60,5148,23,6,45
215798,evanston,others,usa,-1,others,2598,23,6,0
215801,santa clara,california,usa,42,40~60,7358,5,6,43
215802,santa clarita,california,usa,-1,others,7359,5,6,0
215803,calgary,alberta,canada,-1,others,1214,0,1,0
215810,woodstock,ontario,canada,-1,others,9335,22,1,0
215812,stony plain,alberta,canada,-1,others,8083,0,1,0
215816,topeka,others,usa,-1,others,8440,23,6,0
215820,graysville,others,usa,17,0~20,3232,23,6,18
215821,dagsboro,others,usa,15,0~20,1987,23,6,16
215829,chamblee,others,usa,-1,others,1465,23,6,0
215832,hollywood,california,usa,24,20~40,3693,5,6,25
215848,fort lauderdale,florida,usa,29,20~40,2795,8,6,30
215849,pensacola,florida,usa,33,20~40,6414,8,6,34
215851,roanoke,others,usa,-1,others,7019,23,6,0
215852,oswego,new york,usa,50,40~60,6221,18,6,51
215855,decatur,others,usa,45,40~60,2053,23,6,46
215856,roseville,california,usa,-1,others,7103,5,6,0
215868,glasgow,scotland,united kingdom,19,0~20,3082,26,5,20
